[2026-04-16 22:49:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:49:57] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 62, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369005391, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368219576}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: Loading Screen', 'created_at': 1776369005391, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Valorant Tracker', 'large_image': 'mp:external/sf_lC3pO-BuHiTJWEZGO8coZacUD5-6LAWqBRPn7yQA/https/trackercdn.com/cdn/tracker.gg/valorant/ow-app-icon.png'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:50:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:06] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:17] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 62.
[2026-04-16 22:50:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:50:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 63, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369016774, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369016774, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 64, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369016774, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369016774, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368813654, 'end': 1776369016704}, 'sync_id': '0iD7spQCuEvO20yWDRY3D7', 'state': 'Ridiculon', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'party': {'id': 'spotify:233304751238938625'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Mom I Really Hate You', 'created_at': 1776369016774, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Mewgenics (Original Soundtrack)', 'large_image': 'spotify:ab67616d0000b273d002ca51da3488ccf6c109a8'}}]}}
[2026-04-16 22:50:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 65, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369018671, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369018671, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 66, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369018671, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369018671, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368977533, 'end': 1776369180583}, 'sync_id': '0iD7spQCuEvO20yWDRY3D7', 'state': 'Ridiculon', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'party': {'id': 'spotify:233304751238938625'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Mom I Really Hate You', 'created_at': 1776369018671, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Mewgenics (Original Soundtrack)', 'large_image': 'spotify:ab67616d0000b273d002ca51da3488ccf6c109a8'}}]}}
[2026-04-16 22:50:20] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:20] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 67, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369020536, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776368219576}, 'state': 'Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'In Main Menu', 'created_at': 1776369020536, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Valorant Tracker', 'large_image': 'mp:external/sf_lC3pO-BuHiTJWEZGO8coZacUD5-6LAWqBRPn7yQA/https/trackercdn.com/cdn/tracker.gg/valorant/ow-app-icon.png'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 68, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369020740, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369023743}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 0 - 0', 'created_at': 1776369020740, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 69, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369020952, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369020952, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 70, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369020952, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369020952, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776368977533, 'end': 1776369180583}, 'sync_id': '0iD7spQCuEvO20yWDRY3D7', 'state': 'Ridiculon', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'party': {'id': 'spotify:233304751238938625'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Mom I Really Hate You', 'created_at': 1776369018671, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Mewgenics (Original Soundtrack)', 'large_image': 'spotify:ab67616d0000b273d002ca51da3488ccf6c109a8'}}]}}
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 71, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369021549, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 0 - 0', 'created_at': 1776369021549, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:50:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:23] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 72, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369036776, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369036776, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 73, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369036776, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369036776, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:38] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 74, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369047084, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369047084, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:48] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 75, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369047084, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369047084, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776369046754, 'end': 1776369170087}, 'sync_id': '6yt46G7lWn0oC2FEZZDsi6', 'state': 'Kill Eva; ENCASSATOR', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'party': {'id': 'spotify:233304751238938625'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Psycho Dreams - Sped Up', 'created_at': 1776369047084, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Psycho Dreams (Sped Up)', 'large_image': 'spotify:ab67616d0000b273dc2a5f064ccca957d5e15038'}}]}}
[2026-04-16 22:50:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:48] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 76, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369049663, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369049663, 'content_classification': {'loaded': True, 'data': None}}]}}
[2026-04-16 22:50:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:51] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 77, 'op': 0, 'd': {'user': {'id': '233304751238938625'}, 'status': 'online', 'processed_at_timestamp': 1776369049663, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 4, 'state': 'da-mi doamne rabdare ca daca imi dai putere ii bat pe toti', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'name': 'Custom Status', 'id': 'custom', 'emoji': {'name': '🌸'}, 'created_at': 1776369049663, 'content_classification': {'loaded': True, 'data': None}}, {'type': 2, 'timestamps': {'start': 1776369049403, 'end': 1776369172736}, 'sync_id': '6yt46G7lWn0oC2FEZZDsi6', 'state': 'Kill Eva; ENCASSATOR', 'session_id': 'a98fd386f4ca0db8d7b3a9d833860e78', 'party': {'id': 'spotify:233304751238938625'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'Psycho Dreams - Sped Up', 'created_at': 1776369049663, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Psycho Dreams (Sped Up)', 'large_image': 'spotify:ab67616d0000b273dc2a5f064ccca957d5e15038'}}]}}
[2026-04-16 22:50:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:50:51] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:50:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 77.
[2026-04-16 22:50:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:51:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 78, 'op': 0, 'd': {'user': {'id': '687299748218273799'}, 'status': 'dnd', 'processed_at_timestamp': 1776369093136, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'dnd'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776369024437}, 'state': 'Miks | Party 1/5', 'session_id': '8f23aee70d0c62338cd3ead3c8f3b29e', 'platform': 'desktop', 'name': 'Valorant Tracker App', 'id': '1a77f9cf0b4489b0', 'details': 'Competitive: 1 - 0', 'created_at': 1776369093136, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Get Valorant Tracker'], 'assets': {'small_text': 'Silver 2', 'small_image': 'mp:external/9gZaGJdUM91hj79Hdwu8DgUOLG1UwnUay5wHQo1Wp_M/https/trackercdn.com/cdn/tracker.gg/valorant/icons/tiersv2/10.png', 'large_text': 'Breeze', 'large_image': 'mp:external/17C2P7lDW4aNX1fC-NErhoxjmvGGNxdx_5wui6iR_e0/https/trackercdn.com/cdn/tracker.gg/valorant/db/maps/7.04/breeze.jpg'}, 'application_id': '1347234435434811525'}]}}
[2026-04-16 22:51:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:51:34] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:51:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 78.
[2026-04-16 22:51:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:51:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 79, 'op': 0, 'd': {'user': {'id': '766045290746609699'}, 'status': 'online', 'processed_at_timestamp': 1776369108469, 'guild_id': '1098345682433224707', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 2, 'timestamps': {'start': 1776369104462, 'end': 1776369412968}, 'sync_id': '7tyc1pcOE4FOVIQTBzvxeF', 'state': 'Metallica', 'session_id': 'a974f54de844325148f29cb0ba19bac7', 'party': {'id': 'spotify:766045290746609699'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'The God That Failed - Remastered 2021', 'created_at': 1776369108469, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Metallica', 'large_image': 'spotify:ab67616d0000b273cf84c5b276431b473e924802'}}]}}
[2026-04-16 22:51:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:51:49] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:51:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 80, 'op': 0, 'd': {'user': {'id': '766045290746609699'}, 'status': 'online', 'processed_at_timestamp': 1776369108469, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 2, 'timestamps': {'start': 1776369104462, 'end': 1776369412968}, 'sync_id': '7tyc1pcOE4FOVIQTBzvxeF', 'state': 'Metallica', 'session_id': 'a974f54de844325148f29cb0ba19bac7', 'party': {'id': 'spotify:766045290746609699'}, 'name': 'Spotify', 'id': 'spotify:1', 'flags': 48, 'details': 'The God That Failed - Remastered 2021', 'created_at': 1776369108469, 'content_classification': {'loaded': True, 'data': None}, 'assets': {'large_text': 'Metallica', 'large_image': 'spotify:ab67616d0000b273cf84c5b276431b473e924802'}}]}}
[2026-04-16 22:51:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:51:49] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:51:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 81, 'op': 0, 'd': {'user': {'id': '541310802322522124'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'online', 'desktop': 'idle'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776362692761}, 'state': 'Exploring', 'session_id': '7e0146110a0bae691cd8368162cc3145', 'platform': 'desktop', 'name': 'CurseForge', 'id': 'c6eda6e4f356d1b', 'details': 'Viewing Project Age of Fate', 'created_at': 1776369116148, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Go To Website', 'Join Our Community'], 'assets': {'small_text': 'CurseForge', 'small_image': 'mp:external/Bc8aIMjtDdHVN9xMJhsB-UCyYlzPNcisXCYi31774fs/https/curseforge.overwolf.com/app/assets/curseforge-logo.webp', 'large_text': 'Age of Fate', 'large_image': 'mp:external/mKs2m_vZFNSXJd5I5K0y04EoKKmuQR3R1L0EVQARIFk/https/media.forgecdn.net/avatars/thumbnails/905/26/256/256/638355784578547991.png'}, 'application_id': '1274998907620950068'}]}}
[2026-04-16 22:51:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:51:57] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:52:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 82, 'op': 0, 'd': {'user': {'username': 'katarinussy', 'public_flags': 256, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '299095448986320906', 'global_name': 'katarinussy', 'discriminator': '0', 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'aa7efa9cf40edff6410e9bcfefabc735'}, 'status': 'online', 'processed_at_timestamp': 0, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'online'}, 'activities': []}}
[2026-04-16 22:52:05] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:52:05] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:52:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 83, 'op': 0, 'd': {'user': {'id': '299095448986320906'}, 'status': 'idle', 'processed_at_timestamp': 1776369136537, 'guild_id': '1098345682433224707', 'client_status': {'mobile': 'idle'}, 'activities': []}}
[2026-04-16 22:52:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:52:18] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:52:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 83.
[2026-04-16 22:52:21] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-04-16 22:52:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 84, 'op': 0, 'd': {'user': {'id': '541310802322522124'}, 'status': 'online', 'processed_at_timestamp': 1776369141039, 'guild_id': '1367631761735159881', 'client_status': {'mobile': 'online', 'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776362692761}, 'state': 'Exploring', 'session_id': '7e0146110a0bae691cd8368162cc3145', 'platform': 'desktop', 'name': 'CurseForge', 'id': 'c6eda6e4f356d1b', 'details': 'Viewing Project Age of Fate', 'created_at': 1776369116148, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Go To Website', 'Join Our Community'], 'assets': {'small_text': 'CurseForge', 'small_image': 'mp:external/Bc8aIMjtDdHVN9xMJhsB-UCyYlzPNcisXCYi31774fs/https/curseforge.overwolf.com/app/assets/curseforge-logo.webp', 'large_text': 'Age of Fate', 'large_image': 'mp:external/mKs2m_vZFNSXJd5I5K0y04EoKKmuQR3R1L0EVQARIFk/https/media.forgecdn.net/avatars/thumbnails/905/26/256/256/638355784578547991.png'}, 'application_id': '1274998907620950068'}]}}
[2026-04-16 22:52:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-04-16 22:52:22] [DEBUG   ] discord.client: Dispatching event presence_update
[2026-04-16 22:52:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'PRESENCE_UPDATE', 's': 85, 'op': 0, 'd': {'user': {'id': '541310802322522124'}, 'status': 'online', 'processed_at_timestamp': 1776369141041, 'guild_id': '1367631761735159881', 'client_status': {'desktop': 'online'}, 'activities': [{'type': 0, 'timestamps': {'start': 1776362692761}, 'state': 'Exploring', 'session_id': '7e0146110a0bae691cd8368162cc3145', 'platform': 'desktop', 'name': 'CurseForge', 'id': 'c6eda6e4f356d1b', 'details': 'Viewing Project Age of Fate', 'created_at': 1776369116148, 'content_classification': {'loaded': True, 'data': None}, 'buttons': ['Go To Website', 'Join Our Community'], 'assets': {'small_text': 'CurseForge', 'small_image': 'mp:external/Bc8aIMjtDdHVN9xMJhsB-UCyYlzPNcisXCYi31774fs/https/curseforge.overwolf.com/app/assets/curseforge-logo.webp', 'large_text': 'Age of Fate', 'large_image': 'mp:external/mKs2m_vZFNSXJd5I5K0y04EoKKmuQR3R1L0EVQARIFk/https/media.forgecdn.net/avatars/thumbnails/905/26/256/256/638355784578547991.png'}, 'application_id': '1274998907620950068'}]}}
[2026-04-16 22:52:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
